,Unnamed: 0_x,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア,施術時間_x,Unnamed: 0_y,キャンセル回数,Unnamed: 0_x,コンタクト回数,Unnamed: 0_y,問い合わせ回数,滞在時間,閲覧ページ総数,閲覧ページ数/セッション,指名回数_nan,指名回数_あり,指名回数_なし,指名回数_削除,指名回数_空欄,コース受諾回数_nan,コース受諾回数_あり,コース受諾回数_なし,コース受諾回数_削除,コース受諾回数_空欄,紹介カード受渡回数_nan,紹介カード受渡回数_あり,紹介カード受渡回数_なし,紹介カード受渡回数_空欄,治療送客回数_nan,治療送客回数_あり,治療送客回数_なし,治療送客回数_空欄,院長挨拶回数_nan,院長挨拶回数_あり,院長挨拶回数_なし,院長挨拶回数_空欄,施術時間_y,性別_nan,性別_女,性別_男,性別_空欄,携帯TEL_有,携帯TEL_無,携帯TEL_空欄,自宅TEL_有,自宅TEL_無,自宅TEL_空欄,携帯メール_有,携帯メール_無,携帯メール_空欄,PCメール_有,PCメール_無,PCメール_空欄,職業_nan,職業_その他,職業_パート・アルバイト,職業_主婦,職業_会社員,職業_学生,職業_自営業,職業_空欄,生年月日,登録区分_CC,登録区分_HP,登録区分_店舗,登録区分_空欄
5966,3723,32612126,200073,8640,1,8640,320000508741,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,3724,32612126,1B2102,0,1,0,320000508742,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,3725,32612126,400015,-2160,1,-2160,320000508743,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,3726,32612126,300011,2160,1,2160,320000508744,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,3727,32612147,200006,8640,1,8640,320000508351,1,60,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,3728,32612147,300004,540,1,540,320000508352,0,60,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,3729,32632114,1B2203,0,1,0,320000506581,0,75,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,3730,32632114,1B2201,28080,1,28080,320000506582,4,75,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,3731,32632114,1B2202,0,1,0,320000506583,0,75,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,3732,32632114,300004,540,1,540,320000506584,0,75,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,3733,32632114,400543,-2268,2,-4536,320000506585,0,75,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,3734,32632114,200082,2268,2,4536,320000506586,0,75,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,3735,32632146,200109,0,1,0,320000506401,0,15,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,3736,32632148,200020,10800,1,10800,320000508431,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,3737,32632148,400018,-2160,1,-2160,320000508432,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,3738,32652006,200006,8640,1,8640,320000505851,1,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,3739,32652006,200073,8640,1,8640,320000505852,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,3740,32652006,300011,2160,1,2160,320000505853,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,3741,32652006,400021,-1728,1,-1728,320000505854,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,3742,32652006,400018,-2160,1,-2160,320000505855,0,75,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,3743,32712036,1B2202,0,1,0,380000322941,0,90,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,3744,32712036,300011,2160,1,2160,380000322942,0,90,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,3745,32712036,300012,2160,1,2160,380000322943,0,90,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,3746,32712124,200006,8640,1,8640,320000508511,1,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,3747,32712124,300004,540,1,540,320000508512,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5991,3748,32712139,200071,16200,1,16200,20001638721,2,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,3749,32712139,200006,8640,1,8640,20001638722,1,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,3750,32712139,400021,-4968,1,-4968,20001638723,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,3751,32712139,300011,2160,1,2160,20001638724,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,3752,32712139,300008,3240,1,3240,20001638725,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,3753,32712139,1B2201,28080,1,28080,730000108241,4,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,3754,32712139,1B2203,0,1,0,730000108242,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,3755,32712139,1B2209,0,1,0,730000108243,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,3756,32712139,300011,2160,1,2160,730000108244,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,3757,32712139,300004,540,1,540,730000108245,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,3758,32712139,200080,1944,1,1944,730000108246,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,3759,32712139,200081,2052,1,2052,730000108247,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,3760,32712139,400543,-3996,1,-3996,730000108248,0,180,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,3761,32712160,5B0001,2990,1,2990,320000505351,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,3762,32712160,5A0014,0,1,0,320000505352,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,3763,32712160,1B2202,0,1,0,320000506071,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6035,3764,32712160,000001,0,1,0,320000506072,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,3765,32712160,300012,2160,1,2160,320000506073,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,3766,32712160,5A0014,0,1,0,320000506161,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,3767,32712160,5B0001,3510,1,3510,320000507061,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,3768,32712160,5B0001,3170,1,3170,320000508161,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,3769,32712160,5A0014,0,1,0,320000509551,0,360,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,3770,32722124,1B2201,28080,1,28080,320000507731,4,120,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,3771,32722124,1B2203,0,1,0,320000507732,0,120,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,3772,32722124,1B2202,0,1,0,320000507733,0,120,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,3773,32722124,400543,-2052,2,-4104,320000507734,0,120,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,3774,32722124,200081,2052,2,4104,320000507735,0,120,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,3775,32722124,5B0001,5730,1,5730,320000507741,0,120,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,3776,32812119,200006,8640,1,8640,60000736631,1,105,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6084,3777,32812119,200073,8640,1,8640,60000736632,0,105,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,3778,32812119,300004,540,1,540,60000736633,0,105,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6086,3779,32812119,300011,2160,1,2160,60000736634,0,105,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6087,3780,32812204,200101,16200,1,16200,320000506461,0,90,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089,3781,32812204,200102,0,1,0,320000506462,0,90,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091,3782,32812204,200103,0,1,0,320000508101,0,90,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,3783,32812204,600006,329,1,329,320000508102,0,90,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095,3784,32812204,200104,0,2,0,320000508103,0,90,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097,3785,32832010,1B2202,0,1,0,320000507211,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098,3786,32832010,000001,0,1,0,320000507212,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,3787,32832010,1B2201,28080,1,28080,320000507213,4,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,3788,32832010,1B2207,0,1,0,320000507214,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101,3789,32832010,300012,2160,1,2160,320000507215,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6102,3790,32832010,400543,-2268,2,-4536,320000507216,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103,3791,32832010,200082,2268,2,4536,320000507217,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104,3792,32832010,600012,3024,1,3024,320000507218,0,60,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105,3793,32852118,200049,0,1,0,320000505911,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108,3794,32852118,1A1501,105840,1,105840,320000505912,5,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,3795,32852118,1A1504,0,1,0,320000505913,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6114,3796,32852118,1A1512,0,1,0,320000505914,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,3797,32852118,1A1517,0,1,0,320000505915,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,3798,32852118,1A1503,0,1,0,320000506111,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,3799,32852118,1A1505,0,1,0,320000506112,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126,3800,32852118,1A1506,0,5,0,320000506113,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,3801,32852118,1A1511,0,2,0,320000506114,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,3802,32852118,1A1502,0,1,0,320000508771,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,3803,32852118,1A1506,0,-3,0,320000508772,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,3804,32852118,1A1507,0,5,0,320000508773,0,180,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,3805,32912086,1A1502,0,1,0,320000509671,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,3806,32912086,1B2206,0,4,0,320000509672,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,3807,32912087,1A1503,0,1,0,320000507771,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,3808,32912087,000001,0,1,0,320000507772,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,3809,32912087,1A1509,0,3,0,320000507773,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,3810,32912088,1A1507,0,1,0,320000508611,0,30,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,3811,32912088,1A1506,0,1,0,320000508612,0,30,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,3812,32912088,200005,0,1,0,320000508613,0,30,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,3813,34122072,200049,0,1,0,340000051801,0,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,3814,34122072,1A1501,105840,1,105840,340000051802,5,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,3815,34122072,1A1504,0,1,0,340000051803,0,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,3816,34122072,1B2201,28080,1,28080,340000051804,4,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,3817,34122072,1B2274,-10800,1,-10800,340000051805,0,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,3818,34122072,1A1503,0,1,0,340000051991,0,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,3819,34122072,1A1505,0,1,0,340000051992,0,150,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,3820,34122073,200049,0,1,0,340000051831,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,3821,34152064,200035,2160,2,4320,340000052071,0,0,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,3822,34152064,200005,0,1,0,340000052072,0,0,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,3823,34252028,200006,8640,1,8640,340000051841,1,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,3824,34252028,300004,540,1,540,340000051842,0,60,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,3825,34312048,1A1501,105840,1,105840,340000051851,5,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,3826,34312048,1A1503,0,1,0,340000051852,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6174,3827,34312048,1A1504,0,1,0,340000051853,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177,3828,34312048,1B2274,-10800,1,-10800,340000051854,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,3829,34312048,1B2201,28080,1,28080,340000051855,4,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,3830,34312048,1A1517,0,1,0,340000051856,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6186,3831,34312048,1A1533,0,1,0,340000051857,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189,3832,34312048,1A1505,0,1,0,340000051941,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,3833,34312048,1A1511,0,1,0,340000051942,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6195,3834,34312048,1A1506,0,2,0,340000051943,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6198,3835,34312048,1A1507,0,1,0,340000051944,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201,3836,34312048,1A1502,0,1,0,340000052181,0,135,,,,,,,,,,3,0,0,0,0,2,1,0,0,0,2,1,0,0,3,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,3837,34552005,200071,16200,1,16200,340000051911,2,45,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,3838,34552005,300003,1080,1,1080,340000051912,0,45,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,3839,34552005,300013,1080,1,1080,340000051913,0,45,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,3840,34552010,200049,0,1,0,340000051971,0,105,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
