,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア
1620,6412148,600063,648,1,648,840000113808,0
1621,6412148,1B2302,0,1,0,840000115241,0
1622,6412148,300010,2160,1,2160,840000115242,0
1623,6412148,1B2302,0,1,0,840000115611,0
1624,6412148,300010,2160,1,2160,840000115612,0
1625,6412148,1A1406,0,1,0,840000115621,0
1626,6412148,1A1403,0,1,0,840000115622,0
1627,6412190,200006,8640,1,8640,60000737111,1
1628,6412190,400021,-1728,1,-1728,60000737112,0
1629,6412327,1B2103,0,1,0,1430000226551,0
1630,6412327,300004,540,1,540,1430000226552,0
1631,6412555,200006,8640,1,8640,850000603371,1
1632,6412555,300017,3240,1,3240,850000603372,0
1633,6412555,200073,8640,1,8640,850000605401,0
1634,6412644,200101,16200,1,16200,60000736651,0
1635,6412644,200102,0,1,0,60000736652,0
1636,6412644,400018,-2160,1,-2160,60000736653,0
1637,6412644,1B2101,30240,1,30240,60000736654,0
1638,6412644,1B2102,0,1,0,60000736655,0
1639,6412644,300004,540,1,540,60000736656,0
1640,6412644,600089,1620,1,1620,60000736657,0
1641,6412644,006600013,302,1,302,60000736658,0
1642,6412644,600006,329,1,329,60000736659,0
1643,6412644,200103,0,1,0,60000737981,0
1644,6412644,200104,0,1,0,60000737982,0
1645,6412644,200110,0,1,0,60000737983,0
1646,6412666,1A1503,0,1,0,60000740661,0
1647,6412666,1A1595,0,1,0,60000740662,0
1648,6412670,1A1503,0,1,0,60000737921,0
1649,6412670,1A1595,0,1,0,60000737922,0
1650,6412670,200073,8640,1,8640,60000737923,0
1651,6412670,600019,1944,1,1944,60000737924,0
1652,6412670,006600013,302,1,302,60000737925,0
1653,6412670,300011,2160,1,2160,60000737926,0
1654,6412670,1A1508,0,8,0,60000737927,0
1655,6412670,5B0001,14780,1,14780,90000785231,0
1656,6412675,200032,0,1,0,60000737771,0
1657,6412675,1A1501,105840,1,105840,60000737772,5
1658,6412675,1A1504,0,1,0,60000739061,0
1659,6412675,1A1505,0,1,0,60000740161,0
1660,6412675,1A1506,0,2,0,60000740162,0
1661,6412675,1A1507,0,1,0,60000740163,0
1662,6412675,000001,0,1,0,60000740164,0
1663,6412675,1A1503,0,1,0,60000740165,0
1664,6412675,1A1518,0,1,0,60000740166,0
1665,6412675,1A1517,0,1,0,60000740167,0
1666,6412675,1A1511,0,3,0,60000740168,0
1667,6412675,1A1533,0,1,0,60000740169,0
1668,6412677,200032,0,1,0,60000739921,0
1669,6412677,200071,16200,1,16200,60000739922,2
1670,6412677,400548,0,1,0,60000739923,0
1671,6412677,300014,5400,1,5400,60000739924,0
1672,6412677,400555,-540,1,-540,60000739925,0
1673,6412677,200101,16200,1,16200,60000739926,0
1674,6412677,200102,0,1,0,60000739927,0
1675,6412677,200103,0,1,0,60000740741,0
1676,6412677,200104,0,1,0,60000740742,0
1677,6412677,200110,0,1,0,60000740743,0
1678,6412678,200032,0,1,0,60000739981,0
1679,6412678,200101,16200,1,16200,60000739982,0
1680,6412678,200102,0,1,0,60000739983,0
1681,6422007,200071,16200,1,16200,60000735521,2
1682,6422007,300006,3240,1,3240,60000735522,0
1683,6422007,300013,1080,1,1080,60000735523,0
1684,6422007,300005,0,1,0,60000735524,0
1685,6422044,1A1501,105840,1,105840,60000736371,5
1686,6422044,1A1502,0,1,0,60000736372,0
1687,6422044,1A1504,0,1,0,60000736373,0
1688,6422044,1A1503,0,1,0,60000738071,0
1689,6422044,1A1505,0,1,0,60000738072,0
1690,6422044,1A1506,0,2,0,60000738073,0
1691,6422044,1A1507,0,2,0,60000738074,0
1692,6422044,1A1518,0,1,0,60000738075,0
1693,6422044,1A1512,0,1,0,60000738076,0
1694,6422044,1A1517,0,1,0,60000738077,0
1695,6422044,1A1533,0,1,0,60000738078,0
1696,6422044,1A1511,0,3,0,60000738079,0
1697,6432044,200006,8640,1,8640,880000050481,1
1698,6432044,300004,540,1,540,880000050482,0
1699,6432044,300017,3240,1,3240,880000050483,0
1700,6432132,200071,16200,1,16200,60000736961,2
1701,6432132,300014,5400,1,5400,60000736962,0
1702,6432132,400021,-3240,1,-3240,60000736963,0
1703,6452035,200008,8640,1,8640,1430000227111,0
1704,6452035,300004,540,1,540,1430000227112,0
1705,6452136,1B2209,0,1,0,60000736811,0
1706,6452136,1B2295,0,1,0,60000736812,0
1707,6452136,300014,5400,1,5400,60000736813,0
1708,6452136,1B2201,28080,1,28080,60000736814,4
1709,6452136,1B2201,28080,1,28080,60000736815,4
1710,6452136,400543,-2160,2,-4320,60000736816,0
1711,6452136,200035,2160,2,4320,60000736817,0
1712,6452136,400543,-2052,2,-4104,60000736818,0
1713,6452136,200081,2052,2,4104,60000736819,0
1714,6452139,1A1502,0,1,0,60000734641,0
1715,6452139,1A1506,0,3,0,60000734642,0
1716,6452139,1A1521,0,1,0,60000734643,0
1717,6452139,1A1502,0,1,0,60000739351,0
1718,6452139,1A1506,0,4,0,60000739352,0
1719,6512336,1B2201,28080,1,28080,60000739191,4
1720,6512336,1B2203,0,1,0,60000739192,0
1721,6512336,1B2209,0,1,0,60000739193,0
1722,6512336,300011,2160,1,2160,60000739194,0
1723,6512336,300013,1080,1,1080,60000739195,0
1724,6512336,200081,2052,2,4104,60000739196,0
1725,6512336,400543,-2052,2,-4104,60000739197,0
1726,6512348,300004,540,1,540,90000786651,0
1727,6512348,600030,1700,1,1700,90000786652,0
1728,6512348,600023,1625,1,1625,90000786653,0
1729,6512348,1B2103,0,1,0,90000786654,0
1730,6512415,200032,0,1,0,60000739281,0
1731,6512415,1A1601,82080,1,82080,60000739282,3
1732,6512415,1A1604,0,1,0,60000739283,0
1733,6512415,1A1605,0,1,0,60000740391,0
1734,6512415,1A1606,0,2,0,60000740392,0
1735,6512415,1A1607,0,1,0,60000740393,0
1736,6512415,1A1603,0,1,0,60000740394,0
1737,6512415,000001,0,1,0,60000740395,0
1738,6512415,600050,540,1,540,60000740396,0
1739,6522053,200006,8640,1,8640,320000509561,1
1740,6522053,300004,540,1,540,320000509562,0
1741,6522053,300009,1080,1,1080,320000509563,0
1742,6542018,1A1507,0,1,0,60000736071,0
1743,6542018,1A1502,0,1,0,60000736931,0
1744,6542018,1A1508,0,4,0,60000736932,0
1745,6542018,1A1502,0,1,0,60000740701,0
1746,6552073,200032,0,1,0,60000738161,0
1747,6552073,1A1501,105840,1,105840,60000738162,5
1748,6552073,1A1504,0,1,0,60000738163,0
1749,6552073,1A1502,0,1,0,60000738164,0
1750,6552073,1A1503,0,1,0,60000739851,0
1751,6552073,1A1505,0,1,0,60000739852,0
1752,6552073,1A1506,0,2,0,60000739853,0
1753,6552073,1A1507,0,1,0,60000739854,0
1754,6552073,1A1511,0,3,0,60000739855,0
1755,6552073,1A1518,0,1,0,60000739856,0
1756,6552073,1A1533,0,1,0,60000739857,0
1757,6552073,1A1517,0,1,0,60000739858,0
1758,6552073,200301,10800,1,10800,60000740561,0
1759,6552073,200302,0,1,0,60000740562,0
1760,6552073,200303,0,1,0,60000740563,0
1761,6612107,200006,8640,1,8640,1430000227261,1
1762,6612107,200035,2160,1,2160,1430000227262,0
1763,6612335,1B2002,0,1,0,60000739421,0
1764,6612335,300004,540,1,540,60000739422,0
1765,6612335,600009,771,1,771,60000739423,0
1766,6612335,006600013,302,1,302,60000739424,0
1767,6612343,1A1502,0,1,0,60000740611,0
1768,6612343,1A1503,0,1,0,60000740612,0
1769,6612343,1A1595,0,1,0,60000740613,0
1770,6612346,200006,8640,1,8640,60000736781,1
1771,6612346,200073,8640,1,8640,60000736782,0
1772,6612346,300004,540,1,540,60000736783,0
1773,6612346,600097,648,1,648,60000736784,0
1774,6612356,200006,8640,1,8640,60000739051,1
1775,6612356,400532,0,1,0,60000739052,0
1776,6612356,200068,0,1,0,60000739053,0
1777,6621006,200073,8640,1,8640,20001636351,0
1778,6621006,200008,8640,1,8640,20001636352,0
1779,6621006,400021,-3456,1,-3456,20001636353,0
1780,6622158,200006,8640,1,8640,90000786091,1
1781,6622158,300004,540,1,540,90000786092,0
1782,6622158,400021,-1728,1,-1728,90000786093,0
1783,6622170,1B2102,0,1,0,60000738691,0
1784,6622170,1B2202,0,1,0,60000738692,0
1785,6622170,1B2295,0,1,0,60000738693,0
1786,6622170,1B2201,28080,1,28080,60000738694,4
1787,6622170,400543,-2160,2,-4320,60000738695,0
1788,6622170,200035,2160,2,4320,60000738696,0
1789,6622194,1A1601,82080,1,82080,60000739411,3
1790,6622194,1A1604,0,1,0,60000739412,0
1791,6622194,1A1603,0,1,0,60000740711,0
1792,6622194,1A1605,0,1,0,60000740712,0
1793,6622194,1A1606,0,1,0,60000740713,0
1794,6622194,1A1607,0,1,0,60000740714,0
1795,6631018,,0,1,0,590000009371,0
1796,6632263,1B2203,0,1,0,60000738641,0
1797,6632263,1B2295,0,1,0,60000738642,0
1798,6632263,300004,540,1,540,60000738643,0
1799,6632263,1B2201,28080,1,28080,60000738644,4
1800,6632263,1B2202,0,1,0,60000738645,0
1801,6632266,200073,8640,1,8640,90000785381,0
1802,6632266,200006,8640,1,8640,90000785382,1
1803,6632266,300011,2160,1,2160,90000785383,0
1804,6632266,300013,1080,1,1080,90000785384,0
1805,6632266,300004,540,1,540,90000785385,0
1806,6632266,300008,3240,1,3240,90000785386,0
1807,6632266,400021,-3456,1,-3456,90000785387,0
1808,6632266,1B2201,28080,1,28080,90000785388,4
1809,6632266,400543,-2268,2,-4536,90000785389,0
1810,6632266,200082,2268,2,4536,90000785390,0
1811,6632270,200008,8640,1,8640,60000737431,0
1812,6632270,300004,540,1,540,60000737432,0
1813,6632274,0095B0003,0,1,0,90000785571,0
1814,6632274,009600009,108,1,108,90000785871,0
1815,6632274,0095B0027,44450,1,44450,90000787491,0
1816,6632289,200006,8640,1,8640,60000737051,1
1817,6632289,300009,1080,1,1080,60000737052,0
1818,6632289,300004,540,1,540,60000737053,0
1819,6632289,400508,-2160,1,-2160,60000737054,0
1820,6632291,1A1502,0,1,0,60000734681,0
1821,6632291,1B2201,28080,1,28080,60000734682,4
1822,6632291,400543,-2160,2,-4320,60000734683,0
1823,6632291,200035,2160,2,4320,60000734684,0
1824,6632291,600057,810,1,810,60000734685,0
1825,6632291,600089,1620,1,1620,60000734686,0
1826,6632291,300106,0,1,0,60000734687,0
1827,6632291,0095B0009,6030,1,6030,90000782951,0
1828,6632291,0095B0027,6680,1,6680,90000784481,0
1829,6632291,0095B0027,0,1,0,90000787521,0
1830,6632294,1A1502,0,1,0,60000738551,0
1831,6632294,1A1507,0,2,0,60000738552,0
1832,6632294,600059,810,1,810,60000738831,0
1833,6632294,006600004,864,1,864,60000738832,0
1834,6632296,200103,0,1,0,60000736201,0
1835,6632296,200104,0,2,0,60000736202,0
1836,6632296,200110,0,1,0,60000736203,0
1837,6632298,200101,16200,1,16200,60000735831,0
1838,6632298,200102,0,1,0,60000735832,0
1839,6632298,200103,0,1,0,60000737491,0
1840,6632298,200104,0,2,0,60000737492,0
1841,6632298,200110,0,1,0,60000737493,0
1842,6632298,200081,2052,4,8208,60000737494,0
1843,6632299,200032,0,1,0,60000739271,0
1844,6632299,1A1501,105840,1,105840,60000739272,5
1845,6632299,1A1504,0,1,0,60000739273,0
1846,6632299,1A1503,0,1,0,60000740241,0
1847,6632299,1A1505,0,1,0,60000740242,0
1848,6632299,1A1506,0,2,0,60000740243,0
1849,6632299,1A1507,0,1,0,60000740244,0
1850,6632299,1A1518,0,1,0,60000740245,0
1851,6632299,1A1517,0,1,0,60000740246,0
1852,6632299,1A1511,0,3,0,60000740247,0
1853,6632299,1A1533,0,1,0,60000740248,0
1854,6632299,000001,0,1,0,60000740249,0
1855,6652135,1B2209,0,1,0,60000736801,0
1856,6652135,300011,2160,1,2160,60000736802,0
1857,6652135,300012,2160,1,2160,60000736803,0
1858,6652135,600095,2376,1,2376,60000736804,0
1859,6652135,5B0001,2800,1,2800,90000787431,0
1860,6652146,1B2102,0,1,0,60000739931,0
1861,6652156,200049,0,1,0,60000739371,0
1862,6652156,1A1601,82080,1,82080,60000739372,3
1863,6652156,1A1604,0,1,0,60000739373,0
1864,6652156,1A1603,0,1,0,60000740251,0
1865,6652156,1A1605,0,1,0,60000740252,0
1866,6652156,1A1606,0,2,0,60000740253,0
1867,6652156,1A1607,0,1,0,60000740254,0
1868,6652156,300004,540,1,540,60000740255,0
1869,6652156,600006,329,1,329,60000740831,0
1870,6652156,006600004,864,1,864,60000740832,0
1871,6712061,1B2102,0,1,0,60000739211,0
1872,6712061,300004,540,1,540,60000739212,0
1873,6712061,600089,1620,1,1620,60000739213,0
1874,6712061,006600013,302,1,302,60000739214,0
1875,6712073,200073,8640,1,8640,60000735141,0
1876,6712073,300004,540,1,540,60000735142,0
1877,6712234,1B2209,0,1,0,320000505251,0
1878,6712234,300012,2160,1,2160,320000505252,0
1879,6712234,300011,2160,1,2160,320000505253,0
1880,6722126,1B2002,0,1,0,290000367191,0
1881,6722126,1B2209,0,1,0,290000367192,0
1882,6722126,600095,2376,1,2376,290000367193,0
1883,6722126,600009,771,5,3855,290000367194,0
1884,6722126,600057,810,1,810,290000367195,0
1885,6722126,600057,810,1,810,290000367196,0
1886,6722275,200032,0,1,0,60000740411,0
1887,6722275,1A1601,82080,1,82080,60000740412,3
1888,6722275,1A1603,0,1,0,60000740413,0
1889,6722275,300004,540,1,540,60000740414,0
1890,6732092,200071,16200,1,16200,60000736241,2
1891,6732092,300011,2160,1,2160,60000736242,0
1892,6732092,300013,1080,1,1080,60000736243,0
1893,6732092,400021,-3888,1,-3888,60000736244,0
1894,6732092,1B2201,28080,1,28080,60000736245,4
1895,6732092,200035,2160,2,4320,60000736246,0
1896,6732092,400543,-2160,2,-4320,60000736247,0
1897,6732117,200073,8640,1,8640,60000738431,0
1898,6732117,400477,-8640,1,-8640,60000738432,0
1899,6752151,1A1602,0,1,0,60000739991,0
1900,6752151,1A1606,0,1,0,60000739992,0
1901,6752152,200032,0,1,0,60000738881,0
1902,6752152,1A1501,105840,1,105840,60000738882,5
1903,6752152,1A1504,0,1,0,60000738883,0
1904,6752152,1A1503,0,1,0,60000740021,0
1905,6752152,1A1505,0,1,0,60000740022,0
1906,6752152,1A1506,0,2,0,60000740023,0
1907,6752152,1A1507,0,1,0,60000740024,0
1908,6752152,1A1511,0,3,0,60000740025,0
1909,6752152,1A1517,0,1,0,60000740026,0
1910,6752152,1A1518,0,1,0,60000740027,0
1911,6752152,1A1532,0,1,0,60000740028,0
1912,6752152,000001,0,1,0,60000740029,0
1913,6752152,600019,1944,1,1944,60000740030,0
1914,6811119,200006,8640,1,8640,890000085361,1
1915,6811119,600096,2376,1,2376,890000085362,0
1916,6812142,1B2201,28080,1,28080,290000367461,4
1917,6812142,400543,-4320,1,-4320,290000367462,0
1918,6812142,200035,2160,2,4320,290000367463,0
1919,6812210,1B2202,0,1,0,60000738051,0
1920,6812210,1B2203,0,1,0,60000738052,0
1921,6812210,1B2295,0,1,0,60000738053,0
1922,6812210,300011,2160,1,2160,60000738054,0
1923,6812210,200081,2052,1,2052,60000738055,0
1924,6812330,200006,8640,1,8640,60000735811,1
1925,6812330,300004,540,1,540,60000735812,0
1926,6812330,600001,391,1,391,60000735813,0
1927,6812417,200073,8640,1,8640,60000738201,0
1928,6812423,200073,8640,1,8640,1310000051991,0
1929,6812423,300011,2160,1,2160,1310000051992,0
1930,6812436,1A1502,0,1,0,60000739331,0
1931,6812436,1A1508,0,3,0,60000739332,0
1932,6812436,600095,2376,1,2376,60000739333,0
1933,6812442,300013,1080,2,2160,290000367361,0
1934,6812442,1A1301,37800,1,37800,290000367362,0
1935,6812442,1A1303,0,1,0,290000367491,0
1936,6812442,1A1304,0,1,0,290000367492,0
1937,6812445,200032,0,1,0,60000738961,0
1938,6812445,200068,0,1,0,60000738962,0
1939,6812445,200006,8640,1,8640,60000738963,1
1940,6812445,200101,16200,1,16200,60000738964,0
1941,6812445,200102,0,1,0,60000738965,0
1942,6812445,400532,0,1,0,60000738966,0
1943,6812445,200103,0,1,0,60000740761,0
1944,6812445,200104,0,1,0,60000740762,0
1945,6812445,200110,0,1,0,60000740763,0
1946,6852180,200073,8640,1,8640,60000739511,0
1947,6852180,300011,2160,1,2160,60000739512,0
1948,6852180,300012,2160,1,2160,60000739513,0
1949,6852232,400548,0,1,0,60000736871,0
1950,6852232,200071,16200,1,16200,60000736872,2
1951,6852232,300014,5400,1,5400,60000736873,0
1952,6852232,200032,0,1,0,60000736874,0
1953,6852232,600095,2376,1,2376,60000736875,0
1954,6852232,006600013,302,2,604,60000736876,0
1955,6912130,1B2202,0,1,0,60000736711,0
1956,6912175,200006,8640,1,8640,60000737061,1
1957,6912175,300009,1080,1,1080,60000737062,0
1958,6912175,200071,16200,1,16200,60000737063,2
1959,6912175,300011,2160,1,2160,60000737064,0
1960,6912175,200068,0,1,0,60000737065,0
1961,6912175,200032,0,1,0,60000737066,0
1962,6912175,400532,0,1,0,60000737067,0
1963,6922021,200006,8640,1,8640,60000735361,1
1964,6922021,300004,540,1,540,60000735362,0
1965,6922021,400018,-2160,1,-2160,60000735363,0
1966,6991031,0095B0023,0,1,0,90000784161,0
1967,7122101,200049,0,1,0,70000145121,0
1968,7122101,200071,16200,1,16200,70000145122,2
1969,7122101,300012,2160,1,2160,70000145123,0
1970,7122101,200101,16200,1,16200,70000145124,0
1971,7122101,200102,0,1,0,70000145125,0
1972,7132022,200049,0,1,0,70000144731,0
1973,7132022,200073,8640,1,8640,70000144741,0
1974,7132022,300012,2160,1,2160,70000144742,0
1975,7132022,300011,2160,1,2160,70000144743,0
1976,7132022,200073,8640,1,8640,70000144981,0
1977,7132022,300011,2160,1,2160,70000144982,0
1978,7132022,300003,1080,1,1080,70000144983,0
1979,7152034,1B2001,42120,1,42120,70000145171,0
1980,7152034,1B2002,0,1,0,70000145172,0
1981,7152034,300004,540,6,3240,70000145173,0
1982,7152105,200032,0,1,0,70000144151,0
1983,7152105,1A1501,105840,1,105840,70000144152,5
1984,7152105,1A1504,0,1,0,70000144153,0
1985,7152105,400146,-10584,1,-10584,70000144154,0
1986,7152105,1A1503,0,1,0,70000144801,0
1987,7152105,1A1505,0,1,0,70000144802,0
1988,7152105,1A1506,0,2,0,70000144803,0
1989,7152105,1A1507,0,2,0,70000144804,0
1990,7152105,1A1508,0,2,0,70000144805,0
1991,7152105,1A1511,0,3,0,70000144806,0
1992,7152105,1A1517,0,1,0,70000144807,0
1993,7152105,1A1518,0,1,0,70000144808,0
1994,7152105,1A1533,0,1,0,70000144809,0
1995,7152105,000001,0,1,0,70000144810,0
1996,7152106,200049,0,1,0,70000144481,0
1997,7152106,200073,8640,1,8640,70000144482,0
1998,7152106,300011,2160,1,2160,70000144483,0
1999,7152106,200101,16200,1,16200,70000144484,0
2000,7152106,200102,0,1,0,70000144485,0
2001,7152106,200103,0,1,0,70000144761,0
2002,7152106,200104,0,2,0,70000144762,0
2003,7152106,200110,0,1,0,70000144763,0
2004,7152106,200081,2052,1,2052,70000144764,0
2005,7152106,200035,2160,1,2160,70000144765,0
2006,7152106,600006,329,1,329,70000144766,0
2007,7152107,200071,16200,1,16200,70000144961,2
2008,7152107,300003,1080,1,1080,70000144962,0
2009,7212075,1A1502,0,1,0,70000144211,0
2010,7212075,1A1508,0,3,0,70000144212,0
2011,7212076,200032,0,1,0,70000144581,0
2012,7212076,201701,86400,1,86400,70000144582,0
2013,7212076,201702,0,1,0,70000144583,0
2014,7212076,200101,16200,1,16200,70000144584,0
2015,7212076,200102,0,1,0,70000144585,0
2016,7232028,1A1502,0,1,0,70000144611,0
2017,7232028,1A1508,0,6,0,70000144612,0
2018,7232030,200071,16200,1,16200,70000145011,2
2019,7232030,300003,1080,1,1080,70000145012,0
2020,7232030,400548,0,1,0,70000145013,0
2021,7232030,300011,2160,1,2160,70000145014,0
2022,7252061,200032,0,1,0,70000144001,0
2023,7252061,1A1501,105840,1,105840,70000144002,5
2024,7252061,1A1504,0,1,0,70000144003,0
2025,7252061,1A1505,0,1,0,70000144431,0
2026,7252061,1A1503,0,1,0,70000144432,0
2027,7252061,1A1506,0,1,0,70000144433,0
2028,7252061,1A1507,0,1,0,70000144434,0
2029,7252061,1A1511,0,1,0,70000144435,0
2030,7252061,1A1517,0,1,0,70000144436,0
2031,7252061,1A1518,0,1,0,70000144437,0
2032,7252061,1A1532,0,1,0,70000144438,0
2033,7252061,1A1502,0,1,0,70000144831,0
2034,7252061,1A1508,0,4,0,70000144832,0
2035,7252062,200049,0,1,0,70000144601,0
2036,7252062,1A1501,105840,1,105840,70000144602,5
2037,7252062,1A1504,0,1,0,70000144603,0
2038,7252062,1A1503,0,1,0,70000145071,0
2039,7252062,1A1505,0,1,0,70000145072,0
2040,7252062,1A1506,0,2,0,70000145073,0
2041,7252062,1A1507,0,3,0,70000145074,0
2042,7252062,1A1517,0,1,0,70000145075,0
2043,7252062,1A1518,0,1,0,70000145076,0
2044,7252062,1A1533,0,1,0,70000145077,0
2045,7252062,1A1511,0,3,0,70000145078,0
2046,7312039,200080,1944,2,3888,70000144871,0
2047,7332035,200071,16200,1,16200,70000144371,2
2048,7332035,400021,-3240,1,-3240,70000144372,0
2049,7332035,300003,1080,1,1080,70000144373,0
2050,7332040,200007,16200,1,16200,70000145151,0
2051,7332040,200068,0,1,0,70000145152,0
2052,7512075,200041,0,1,0,70000144671,0
2053,7512075,200020,10800,1,10800,70000144901,0
2054,7512075,200006,8640,1,8640,70000144902,1
2055,7512075,300004,540,1,540,70000144903,0
2056,7512075,400145,-2160,1,-2160,70000144904,0
2057,7622027,1A1505,0,1,0,70000144251,0
2058,7622027,1A1502,0,1,0,70000144252,0
2059,7622027,1A1503,0,1,0,70000144253,0
2060,7622027,000001,0,1,0,70000144254,0
2061,7622027,1A1506,0,2,0,70000144255,0
2062,7622027,1A1507,0,2,0,70000144256,0
2063,7622027,1A1508,0,2,0,70000144257,0
2064,7622027,1A1511,0,3,0,70000144258,0
2065,7622027,1A1517,0,1,0,70000144259,0
2066,7622027,1A1518,0,1,0,70000144260,0
2067,7622027,1A1532,0,1,0,70000144261,0
2068,7632028,200049,0,1,0,70000144591,0
2069,7632028,1A1501,105840,1,105840,70000144592,5
2070,7632028,1A1504,0,1,0,70000144593,0
2071,7632028,400018,-2160,1,-2160,70000144594,0
2072,7632028,1A1503,0,1,0,70000144921,0
2073,7632028,1A1505,0,1,0,70000144922,0
2074,7632028,1A1506,0,4,0,70000144923,0
2075,7632028,1A1517,0,1,0,70000144924,0
2076,7632028,1A1518,0,1,0,70000144925,0
2077,7632028,1A1532,0,1,0,70000144926,0
2078,7632028,1A1511,0,3,0,70000144927,0
2079,7722036,200049,0,1,0,70000144941,0
2080,7722036,1A1501,105840,1,105840,70000144942,5
2081,7722036,1A1504,0,1,0,70000144943,0
2082,7752020,1B1702,0,1,0,70000144681,0
2083,7752020,1B1702,0,1,0,70000145161,0
2084,7812052,200073,8640,1,8640,70000144841,0
2085,7812052,400533,-2160,1,-2160,70000144842,0
2086,7812053,200101,16200,1,16200,70000144141,0
2087,7812053,200102,0,1,0,70000144142,0
2088,7812053,200103,0,1,0,70000144691,0
2089,7812053,200104,0,1,0,70000144692,0
2090,7812053,200110,0,1,0,70000144693,0
